season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,DP Conway,Devon Conway,3,8,25,0,0,37.50,False,False,"{'wickets': 2, 'runs': 28}",4.1,c SS Iyer b Yadav,"chipped straight to mid-on. Conway's debut isn't a memorable one. Was looking very itchy to go for the big hits. Tried to step out and go over the top but this one lobbed off a thickish inside edge, an absolute dolly to mid-on. Umesh has a second.",
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,RV Uthappa,Robin Uthappa,28,21,37,2,2,133.33,False,False,"{'wickets': 3, 'runs': 49}",7.5,st &dagger;Jackson b Varun,<strong>lightning quick work from Jackson and Uthappa is gone!</strong> The kind of stumping MS Dhoni would be proud of. This one spins back in from middle and leg to beat Uthappa's attempted nurdle. He's off balance in the process as Jackson does the rest. Terrific stuff.,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,RA Jadeja,Ravindra Jadeja,26,28,63,0,1,92.85,True,True,{},,not out,,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,S Dube,Shivam Dube,3,6,11,0,0,50.00,False,False,"{'wickets': 5, 'runs': 61}",10.5,c Narine b Russell,"they didn't get him off the run out but have him caught next ball. Russell bowls a heavy ball, Dube is set with a premeditated pull but gets it high off the bat and Narine takes a dolly at midwicket.",
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,MS Dhoni,MS Dhoni,50,38,47,7,1,131.57,False,True,{},,not out,,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,AM Rahane,Ajinkya Rahane,44,34,56,6,1,129.41,False,False,"{'wickets': 3, 'runs': 87}",11.4,c Jadeja b Santner,<strong>Santner strikes to get Rahane</strong>. Darted on a back of a length and angling into Rahane. He flicks it straight to Jadeja at midwicket. Soft dismissal,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,VR Iyer,Venkatesh Iyer,16,16,31,2,0,100.00,False,False,"{'wickets': 1, 'runs': 43}",6.2,c &dagger;Dhoni b Bravo,edged and taken. <strong>DJ Bravo breaks into a celebratory jig.</strong>. New moves from Bravo. Much fuller but Bravo hides it away from Venkatesh's swinging arc. Venkatesh slashes and can only nick it off to Dhoni,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,N Rana,Nitish Rana,21,17,19,2,1,123.52,False,False,"{'wickets': 2, 'runs': 76}",9.6,c Rayudu b Bravo,"DJ Bravo brings out his new jig once again. Rana flaps it to Rayudu at short fine leg. Dug in short, chest-high short ball, slower variation, cramps Rana on the pull. He gets inside the line but can't control it and finds Rayudu",
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,SS Iyer,Shreyas Iyer,20,19,36,1,0,105.26,True,True,{},,not out,,
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,RG Sharma,Rohit Sharma,41,32,42,4,2,128.12,True,False,"{'wickets': 1, 'runs': 67}",8.2,c Powell b Kuldeep Yadav,"<b>he's picked out deep midwicket</b>. Kuldeep took the pace off, Rohit had to create his own power in trying to pull this short of length ball. Didn't get it right off the middle, and Rovman Powell gleefully takes it. Important strike for Kuldeep.",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,Ishan Kishan,Ishan Kishan,81,48,99,11,2,168.75,False,True,{},,not out,,
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,Anmolpreet Singh,Anmolpreet Singh,8,9,10,0,0,88.88,False,False,"{'wickets': 2, 'runs': 83}",10.4,c Lalit Yadav b Kuldeep Yadav,"<strong>lofts that down the ground, and finds long-off!</strong> Kuldeep strikes again. Tosses this ball up, and bowls full and outside off. Lalit Yadav at long-off has to run in a few steps before grabbing the ball. Anmolpreet goes aerial as he presents the full face of the bat, but ends up skying that right into the breadbasket of the man in the deep. Kuldeep right into the action here",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,NT Tilak Varma,Tilak Varma,22,15,18,3,0,146.66,False,False,"{'wickets': 3, 'runs': 117}",14.2,c Shaw b Ahmed,"<strong>taken at third man!</strong> Tilak's fun is over, though that was a useful cameo. Backed away early to go outside leg, as Khaleel banged the ball in short and outside off. There was some extra bounce available on that occasion, as Tilak was ready to upper cut that already. But he found Shaw, who was placed a few steps into the fence. He went low, and tumbled to complete the take",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,TH David,Tim David,12,8,17,0,1,150.00,False,False,"{'wickets': 5, 'runs': 159}",18.6,c Mandeep Singh b Ahmed,"<strong>slices to deep backward point!</strong> Khaleel comes back well in the second half of the over. This was like the last ball - full and close to the hitting range, but wide of off. David went to loft that over the off side, but ended up opening the bat face and sending that right into the hands of the fielder there",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,TL Seifert,Tim Seifert,21,14,19,4,0,150.00,False,False,"{'wickets': 1, 'runs': 30}",3.3, b Ashwin,"googly bowls him through the gate! Superb bowling by MAsh, as he'll doubtless be called. Perfectly looped up, Seifert drawn forward into a punch, and the ball fizzes through the gap to knock the stumps over. Seifert was going so well, this is a crucial strike.",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,RR Pant,Rishabh Pant,1,2,5,0,0,50.00,True,False,"{'wickets': 3, 'runs': 32}",4.1,c David b Mills,"<b>and the short ball gets him</b>. Banged in short outside off and rises higher than he expected, Pant has a big slash at it, gets a top edge that loops straight to third man.",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,SN Thakur,Shardul Thakur,22,11,19,4,0,200.00,False,False,"{'wickets': 6, 'runs': 104}",13.2,c Sharma b Basil Thampi,"<strong>gets a top edge, and finds Rohit at extra cover!</strong> Perhaps the end of Capitals' dream today. Thakur went for the pull, but the ball was never that short to play it. It was on a good length outside off, as Thakur was into his shot early. The ball took off from the outer half of the top edge, and went right where Rohit sat",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,AR Patel,Axar Patel,38,17,31,2,3,223.52,False,True,{},,not out,,
2022.0,1304049,PBKS v RCB,PBKS,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RCB,1,F du Plessis,Faf du Plessis,88,57,82,3,7,154.38,True,False,"{'wickets': 2, 'runs': 168}",17.1,c Shahrukh Khan b Arshdeep Singh,"<B>out for double eight!</b> Changes the angle by coming around the stumps. Not really a yorker, in the slot, but Faf's inside out loft to try and clear long off does not work out. Taken at long off #CaptainFaftastic",
2022.0,1304049,PBKS v RCB,PBKS,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RCB,1,Anuj Rawat,Anuj Rawat,21,20,37,2,1,105.00,False,False,"{'wickets': 1, 'runs': 50}",6.6, b Chahar,"and that's a terrific comeback from Rahul Chahar. Tossed up quicker, dips on him and defeats his big heave to the onside, spins through him and knocks the stumps over",
2022.0,1304049,PBKS v RCB,PBKS,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RCB,1,V Kohli,Virat Kohli,41,29,60,1,2,141.37,False,True,{},,not out,,
2022.0,1304049,PBKS v RCB,PBKS,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,2,MA Agarwal,Mayank Agarwal,32,24,42,2,2,133.33,True,False,"{'wickets': 1, 'runs': 71}",7.1,c Shahbaz Ahmed b de Silva,"<b>he's smacked a short ball straight to square leg</b>. Hasaranga strikes with the first ball of the season, although Mayank will be filthy with himself for not getting a boundary off that long hop. Googly, but dragged short, he rocked back and smacked it but Shahbaz at square leg dives to his right and pulls off a great catch",
2022.0,1304049,PBKS v RCB,PBKS,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,2,LS Livingstone,Liam Livingstone,19,10,26,0,2,190.00,False,False,"{'wickets': 5, 'runs': 156}",14.5,c Anuj Rawat b Akash Deep,"<B>another stunning effort from Rawat</b> as Deep gets the dangerous Livingstone. Full ball, wide outside off. Livingstone tried to flay it over the off side. Wanted to play it over cover point, but gets it to deep extra cover instead. Rawat - usually a keeper - runs in, and then dives forward to take a low catch. Did well to ensure the ball didn't pop out once the elbows his the floor",
2022.0,1304049,PBKS v RCB,PBKS,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,2,RA Bawa,Raj Bawa,0,1,3,0,0,0.00,False,False,"{'wickets': 4, 'runs': 139}",13.2,lbw b Mohammed Siraj,"<B>heartbreaking start for the 2022 U-19 World Cup final's player of the match!</b> Out for a first ball duck. Gets a full toss on leg stump. Bawa is surprised as he tries the flick. Misses the shot, hits the pad, and the umpire raises his finger. Don't bother reviewing that, young man. You'll have your day to shine on another occasion",
2022.0,1304049,PBKS v RCB,PBKS,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,2,M Shahrukh Khan,M Shahrukh Khan,24,20,37,1,2,120.00,False,True,{},,not out,,
2022.0,1304049,PBKS v RCB,PBKS,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,2,OF Smith,Odean Smith,25,8,24,1,3,312.50,False,True,{},,not out,,
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,LSG,1,KL Rahul,KL Rahul,0,1,3,0,0,0.00,True,False,"{'wickets': 1, 'runs': 0}",0.1,c &dagger;Wade b Mohammed Shami,"<strong>big deflection and big appeal for caught behind given not out! Well, this will certainly be a memorable first ball in the history of both franchises. DRS is called for. </strong> It was on a fullish length on the fourth stump channel. Looked like a pretty obvious edge behind with Rahul prodding at this. Not sure what else it could have been. Rahul sold it well enough on field for the umpire to give it not out but the third umpire was not so forgiving. Decision overturned. Rahul out for a golden duck.",
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,LSG,1,Q de Kock,Quinton de Kock,7,9,17,1,0,77.77,False,False,"{'wickets': 2, 'runs': 13}",2.3, b Mohammed Shami,"<strong>Bullseye! Gem through the gate!</strong> Fullish length angled in on middle, de Kock prods at this but it tails in and splits the gap between bat and pad hitting middle stump three quarters of the way up.",
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,LSG,1,MK Pandey,Manish Pandey,6,5,14,1,0,120.00,False,False,"{'wickets': 4, 'runs': 29}",4.3, b Mohammed Shami,"<strong>gem gem gem! </strong> A hat-trick of diamonds from Shami in this Powerplay! Good length ball just seams in ever so slightly from fourth stump and Pandey's lack of footwork is exposed. Pokes at this away from his body and is beaten through the gate, top of off knocked back.",
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,LSG,1,DJ Hooda,Deepak Hooda,55,41,62,6,2,134.14,False,False,"{'wickets': 5, 'runs': 116}",15.5,lbw b Rashid Khan,"<b>another massive appeal for lbw</b> from Rashid, and it went on and on like an <i>aalaap</i>. Given not out and Titans want to review this. Was a length ball in the line of the stumps and beat the batter on the sweep. It struck him below the knee pad and the ball-tracking shows it would have gone on to hit the middle stump",
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,LSG,1,A Badoni,Ayush Badoni,54,41,78,4,3,131.70,False,False,"{'wickets': 6, 'runs': 156}",19.4,c Pandya b Aaron,"fuller around off, clears his front leg and looks to go aerial but this time he got more height on it than distance and Pandya took a comfortable catch at mid-off",
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,LSG,1,KH Pandya,Krunal Pandya,21,13,26,3,0,161.53,False,True,{},,not out,,
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,LSG,1,PVD Chameera,Dushmantha Chameera,1,1,2,0,0,100.00,False,True,{},,not out,,
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,GT,2,Shubman Gill,Shubman Gill,0,3,4,0,0,0.00,False,False,"{'wickets': 1, 'runs': 4}",0.3,c Hooda b Chameera,"<strong>a charge down the track goes awry and a catch is skied to point for Hooda. </strong> Fullish length on sixth stump, tries to heave this back over the bowler's head but spoons this off the toe swirling high over the off side ring. Hooda settles under this and crouches low, reaching in front of his body to take this at knee height.",
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,GT,2,MS Wade,Matthew Wade,30,29,60,4,0,103.44,False,False,"{'wickets': 4, 'runs': 78}",11.5, b Hooda,"<b>bowled 'im!</b> Fuller length on the stumps, Wade goes for a slog sweep but fails to connect and is bowled. That's a big, big wicket",
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,GT,2,V Shankar,Vijay Shankar,4,6,10,0,0,66.66,False,False,"{'wickets': 2, 'runs': 15}",2.1, b Chameera,<strong>yorker at 145 kph cleans up Shankar!</strong> Chameera bounced him in the previous over and after a prolonged wait follows it up with the toe-crusher that pierces through Shankar's lame attempt to jam the bat down in time. Off stump is knocked back.,
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,GT,2,HH Pandya,Hardik Pandya,33,28,40,5,1,117.85,True,False,"{'wickets': 3, 'runs': 72}",10.1,c Pandey b Pandya,"<b>Krunal wins the battle of the brothers.</b> Tossed up in the line of the stumps, Hardik clears his front leg and looks to go over the bowler's head but the bat rotates in his hands and he ends up more like slicing it. Manish Pandey settles under it at long-off",
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,GT,2,DA Miller,David Miller,30,21,38,1,2,142.85,False,False,"{'wickets': 5, 'runs': 138}",17.3,c Rahul b Avesh Khan,"a length ball, wider and angling across Miller. He had to reach out for it and ends up hitting it towards extra cover. KL Rahul juggles it twice before finally holding onto",
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,GT,2,R Tewatia,Rahul Tewatia,40,24,43,5,2,166.66,False,True,{},,not out,,
2022.0,1304050,GT v LSG,GT,LSG,"Wankhede Stadium, Mumbai",Mumbai,India,GT,2,A Manohar,Abhinav Manohar,15,7,14,3,0,214.28,False,True,{},,not out,,
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,1,JC Buttler,Jos Buttler,35,28,44,3,3,125.00,False,False,"{'wickets': 2, 'runs': 75}",8.1,c &dagger;Pooran b Umran Malik,<strong>Mailk spins around and belts out a big appeal for caught behind.</strong> Umpire Oxenford turns down the appeal. Williamson challenges the on-field not-out decision. Good length and skids back in from over the wicket at 148ks. Rushes Buttler into a drive. He nicks it off to the keeper. Ultra Edge detects a spike. Oxenford reverses his decision and sends back Buttler. Strong comeback from Malik,
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,20,16,33,2,1,125.00,False,False,"{'wickets': 1, 'runs': 58}",6.1,c Markram b Shepherd,"<strong>Romario returns and provides SRH with the breakthrough.</strong> That's his maiden IPL wicket. Slower cutter into the pitch at 121ks, angling away from the left-handed Jaiswal. He swings into the leg side and holes out to deep square leg, where Markram, another SRH newbie, snags the catch",
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,1,SV Samson,Sanju Samson,55,27,51,3,5,203.70,True,False,"{'wickets': 4, 'runs': 163}",16.1,c Abdul Samad b Kumar,"<strong>Samad runs across to his left from long-on and takes a smart catch</strong>. Back of a length and angling into middle, no room for Samson, he aims the short straighter boundary once again, but can't clear Samad this time. Splices a pull to the outfielder",
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,1,SO Hetmyer,Shimron Hetmyer,32,13,26,2,3,246.15,False,False,"{'wickets': 5, 'runs': 207}",19.2, b Natarajan,"<strong>Welcome back, Natarajan!</strong> There's the trademark yorker. Dips and hits  middle and leg stumps. Hetmyer slogs to the leg side and misses",
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,1,R Parag,Riyan Parag,12,9,22,2,0,133.33,False,False,"{'wickets': 6, 'runs': 210}",19.6,c &dagger;Pooran b Natarajan,"<strong>Parag is strangled down the leg side off the last ball.</strong> Pooran dives across to his left and smartly grabs it. Full and veering down the leg side, Parag tickles it behind",
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,SRH,2,Abhishek Sharma,Abhishek Sharma,9,19,42,1,0,47.36,False,False,"{'wickets': 4, 'runs': 29}",8.2,c Hetmyer b Chahal,"<B>drilled to long on</b> and Chahal gives a kiss towards Hetmyer as he pockets the catch. Tosses it up, took the pace off, and Sharma came skipping down to clear the boundary with a six. But he's too close to the ball at the time of contact, and cannot get his bat under it enough to get the elevation. Out for a 19-ball nine",
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,SRH,2,N Pooran,Nicholas Pooran,0,9,8,0,0,0.00,False,False,"{'wickets': 3, 'runs': 9}",4.5,lbw b Boult,"<B>that's plumb</b> and Pooran's horror stay ends. Full on leg stump, and moving into middle stump. Pooran tries to have another crack at it by trying to play across the line. Misses, hits the front leg, and that is definitely crashing into middle or leg.",
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,SRH,2,AK Markram,Aiden Markram,57,41,67,5,2,139.02,False,True,{},,not out,,
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,SRH,2,Abdul Samad,Abdul Samad,4,6,8,0,0,66.66,False,False,"{'wickets': 5, 'runs': 37}",10.2,c Parag b Chahal,"<B>very high, but doesn't have the distance!</b> Full just outside off stump. Turning away as he skips down the ground to try and find a big shot. Sliced it, and long on gets under it for a simple catch. Toe end of the bat, according to the replay",
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,SRH,2,R Shepherd,Romario Shepherd,24,18,19,0,2,133.33,False,False,"{'wickets': 6, 'runs': 78}",15.4, b Chahal,"<B>that's No. 3!</b> His 250th T20 scalp. The stumps are shattered, and Romario must walk after an entertaining 18-ball innings. Chahal sticks with a stump to stump line, Shepherd walks across to access the leg side behind square. Misses the slog sweep, and the zing bails have lit up. <B>Time out</b>",
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,SRH,2,Washington Sundar,Washington Sundar,40,14,17,5,2,285.71,False,False,"{'wickets': 7, 'runs': 133}",18.5,c Hetmyer b Boult,"<B>Hetmyer takes another catch</b> and this Sundar's beautiful cameo comes to a close. Has played a big role in giving some sort of a good eventual total to Sunrisers. Another full ball, this time around middle and leg, and Sundar cannot truly get under it to clear long on",
2022.0,1304051,SRH v RR,SRH,RR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,SRH,2,B Kumar,Bhuvneshwar Kumar,3,4,7,0,0,75.00,False,True,{},,not out,,
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,1,AM Rahane,Ajinkya Rahane,9,10,25,1,0,90.00,False,False,"{'wickets': 2, 'runs': 32}",4.6,c Shahbaz Ahmed b Mohammed Siraj,"back of a length, Rahane frees his arms and pulls... <strong>straight down the throat of Shahbaz at deep backward square!</strong> Cross-seam, sets the trap by dropping a touch shorter. Rahane took on the shorter ball, pulling off his ribs, but picked out the man in the deep",
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,1,VR Iyer,Venkatesh Iyer,10,14,16,1,0,71.42,False,False,"{'wickets': 1, 'runs': 14}",3.1,c &amp; b Akash Deep,"back of a length, chipped up into the leg side, and <b>Deep settles under it in his follow-through!</b> Venky was looking to pull, but was cramped for room as the ball got big on him. He skewed it up via the top edge, presenting Deep with a straightforward chance, changing direction and running to his left as the ball hung in the Mumbai air",
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,1,SS Iyer,Shreyas Iyer,13,10,23,2,0,130.00,True,False,"{'wickets': 4, 'runs': 46}",6.4,c du Plessis b de Silva,"<b>holes out to long-on!</b> Hasaranga strikes as Shreyas picks out Faf on the boundary. Very full legbreak, hit hard and flat down the ground, but straight to Faf, just above head height. Shreyas throws his head back in frustration",
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,1,N Rana,Nitish Rana,10,5,8,1,1,200.00,False,False,"{'wickets': 3, 'runs': 44}",5.5,c Willey b Akash Deep,"<b>superb diving catch by Willey!</b> Akash has two, and RCB have three in the Powerplay. Hard length again, angling across the left-hander, nipping away just a touch off the seam. Another attempt heave over the leg side from Rana, but horribly miscued via the top edge. It loops up into the leg side, miles up in the air, and Willey, running back, slides onto his knees and clings on",
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,1,SP Narine,Sunil Narine,12,8,20,1,1,150.00,False,False,"{'wickets': 5, 'runs': 67}",8.5,c Akash Deep b de Silva,"<b>miscued to backward point, Hasaranga has two!</b> Googly, which Narine looks to club over the leg side, clearing his front leg. Leading edge skews up, and Akash takes a couple of steps to his right, before taking a straightforward catch. Fullish length, and plenty of turn on the wrong 'un. Not at all sure Narine picked it.",
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,1,AD Russell,Andre Russell,25,18,26,1,3,138.88,False,False,"{'wickets': 8, 'runs': 99}",13.5,c &dagger;Karthik b Patel,<strong>kept frustrating him with his variations and eventually has Russell!</strong> He reaches out to slap this up and over point but ends up reaching out to this wide delivery that he nicks through to DK.,
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,1,CV Varun,Varun Chakravarthy,10,16,20,2,0,62.50,False,True,{},,not out,,
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RCB,2,F du Plessis,Faf du Plessis,5,4,11,1,0,125.00,True,False,"{'wickets': 2, 'runs': 17}",1.6,c Rahane b Southee,"<b>leading edge, squirted to point!</b> RCB have lost both their openers, including their captain, inside the first two overs. Fullish length, angling into the pads. Faf's bat face closes too early as he looks to clip into the leg side, and it skews up and away to Rahane at backward point, who takes a simple catch. <b>KKR are still in this...</b>",
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RCB,2,Anuj Rawat,Anuj Rawat,0,2,4,0,0,0.00,False,False,"{'wickets': 1, 'runs': 1}",0.3,c &dagger;Jackson b Yadav,"<b>nicks him off!</b> Umesh strikes with his third ball. Umesh steams in and bangs it in, short of a good length. Rawat is turned into an 'S', unsure whether to play or leave, and pokes at it. It takes the shoulder of the bat and flies through to Jackson. Plenty of pace and bounce for Umesh",
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RCB,2,V Kohli,Virat Kohli,12,7,10,2,0,171.42,False,False,"{'wickets': 3, 'runs': 17}",2.1,c &dagger;Jackson b Yadav,"<b>nicks him off, KKR on fire!</b> Kohli feathers one through to Jackson and Umesh has two. On a good length, sixth stump line, and Kohli fiddles at the ball in the channel. Outside edges it through to the keeper, and RCB are wobbling here... surely we couldn't see a repeat of the 49 game?!",
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RCB,2,SE Rutherford,Sherfane Rutherford,28,40,79,1,1,70.00,False,False,"{'wickets': 6, 'runs': 107}",17.2,c &dagger;Jackson b Southee,"<strong>unbelievable catching from Jackson!</strong> Was going the wrong way, had to change track and then dive low to his right to complete the catch. Rutherford was looking to swing this to the leg side but ended up getting a thin inside edge. Stunning",
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RCB,2,Shahbaz Ahmed,Shahbaz Ahmed,27,20,30,0,3,135.00,False,False,"{'wickets': 5, 'runs': 101}",15.6,st &dagger;Jackson b Varun,got him! Is there life in the game yet? Shahbaz steps out to go over the top again but is deceived in flight as Jackson pulls off an excellent stumping. Shahbaz has done his job though.,
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RCB,2,PWH de Silva,Wanindu Hasaranga de Silva,4,3,4,1,0,133.33,False,False,"{'wickets': 7, 'runs': 111}",17.5,c Russell b Southee,"<strong>taken by Dre Russ running back from mid-off!</strong> Wanindu looks to back away and hit on the up but gets it off the bottom part of the bat. Couldn't clear the infield. Good use of the angle from Southee, excellent catching from Russell.",
2022.0,1304052,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RCB,2,HV Patel,Harshal Patel,10,6,12,2,0,166.66,False,True,{},,not out,,
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,RV Uthappa,Robin Uthappa,50,27,41,8,1,185.18,False,False,"{'wickets': 2, 'runs': 84}",7.3,lbw b Ravi Bishnoi,"<B>pinned him on the back foot</b> but lbw appeal is turned down! <B>Bishnoi asks KL to review</b>. This was a skiddy delivery that landed around middle and went right through. Uthappa was caught on the back foot, surprised by the speed it got to him. Hits his front leg, no bat involved, so the only question is whether the googly took the ball down the leg side or not. <B>Ball tracking</b> says that's crashing into middle and leg! Umpire has to change his decision, and that's a second wicket for Bishnoi - first the run out, now this lbw.",
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,MM Ali,Moeen Ali,35,22,38,4,2,159.09,False,False,"{'wickets': 3, 'runs': 106}",10.1, b Avesh Khan,"<B>aw, gone so soon!</B> Moeen stands and attempts to deliver as Avesh hits a good length at good pace... but he's thrashed clean through the wrong line there, flat feet, flatter off stump. Fizzes through his loose mo(w) towards midwicket. A fine cameo ends at the halfway mark",
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,S Dube,Shivam Dube,49,30,56,5,2,163.33,False,False,"{'wickets': 5, 'runs': 189}",18.2,c Lewis b Avesh Khan,"<B>mashed into the night sky, but it doesn't have the legs!</B> That was clobbered through the line, on a good length, seemed to have been timed well enough, but it was all height, not enough distance. Lewis steadies himself well at wide long-on, and pouches the catch!",
